timestamp_utc,tz_offset,datetime,mrid,measurement,value,units,precision,port_num,sub_sensor_index,sensor_sn,sensor_name,error_flag,error_description,depth
1719919200,7200,2024-07-02 13:20:00+02:00,50381,Vapor Pressure,1.223, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719918900,7200,2024-07-02 13:15:00+02:00,50380,Vapor Pressure,1.237, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719918600,7200,2024-07-02 13:10:00+02:00,50379,Vapor Pressure,1.243, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719918300,7200,2024-07-02 13:05:00+02:00,50378,Vapor Pressure,1.238, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719918000,7200,2024-07-02 13:00:00+02:00,50377,Vapor Pressure,1.22, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719917700,7200,2024-07-02 12:55:00+02:00,50376,Vapor Pressure,1.226, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719917400,7200,2024-07-02 12:50:00+02:00,50375,Vapor Pressure,1.24, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719917100,7200,2024-07-02 12:45:00+02:00,50374,Vapor Pressure,1.236, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719916800,7200,2024-07-02 12:40:00+02:00,50373,Vapor Pressure,1.249, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719916500,7200,2024-07-02 12:35:00+02:00,50372,Vapor Pressure,1.235, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719916200,7200,2024-07-02 12:30:00+02:00,50371,Vapor Pressure,1.241, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719915900,7200,2024-07-02 12:25:00+02:00,50370,Vapor Pressure,1.253, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719915600,7200,2024-07-02 12:20:00+02:00,50369,Vapor Pressure,1.253, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719915300,7200,2024-07-02 12:15:00+02:00,50368,Vapor Pressure,1.277, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719915000,7200,2024-07-02 12:10:00+02:00,50367,Vapor Pressure,1.256, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719914700,7200,2024-07-02 12:05:00+02:00,50366,Vapor Pressure,1.263, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719914400,7200,2024-07-02 12:00:00+02:00,50365,Vapor Pressure,1.259, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
